"";"Data";"Hora";"Nome";"Idade";"Sexo";"Crime";"Tipo";"Cidade";"Bairro"
"1038";"04/12/2021 ";"17";"Parda";"16";"Masculino";"Homicídio";"PAF";"Maceió";"Antares"
"1039";"05/12/2021 ";"00";"Parda";"43";"Masculino";"Homicídio";"BRANCA";"Murici";"Centro"
"1040";"05/12/2021 ";"16";"Parda";"17";"Masculino";"Homicídio";"PAF";"Maceió";"Santa Lúcia"
"1041";"06/12/2021 ";"08";"Branca";"27";"Masculino";"Homicídio";"PAF";"Maceió";"Clima Bom"
"1042";"06/12/2021 ";"17";"Parda";"44";"Masculino";"Homicídio";"PAF";"Flexeiras";"Centro"
"1043";"07/12/2021 ";"12";"Parda";"18";"Masculino";"Homicídio";"NI";"Paulo Jacinto";"Zona Rural"
"1044";"08/12/2021 ";"15";"Parda";"19";"Masculino";"Homicídio";"PAF";"Porto Calvo";"Zona Rural"
"1045";"09/12/2021 ";"20";"Preta";"30";"Masculino";"Homicídio";"PAF";"Penedo";"Dom Constantino"
"1046";"09/12/2021 ";"20";"Branca";"38";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"1047";"09/12/2021 ";"20";"Branca";"35";"Feminino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"1048";"10/12/2021 ";"05";"Branca";"51";"Masculino";"Homicídio";"NI";"São José da Laje";"Centro"
"1049";"10/12/2021 ";"05";"Preta";"20";"Masculino";"Homicídio";"BRANCA";"Campo Alegre";"Luziápolis"
"1050";"10/12/2021 ";"09";"Parda";"39";"Masculino";"Homicídio";"PAF";"Dois Riachos";"Zona Rural"
"1051";"11/12/2021 ";"01";"Preta";"18";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Jacintinho"
"1052";"11/12/2021 ";"01";"Branca";"18";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Jacintinho"
"1053";"11/12/2021 ";"10";"NI";"24";"Masculino";"Homicídio";"PAF";"Palmeira dos Índios";"Xucurus"
"1054";"11/12/2021 ";"10";"NI";"25";"Masculino";"Homicídio";"PAF";"Capela";"Centro"
"1055";"11/12/2021 ";"20";"NI";"40";"Masculino";"Homicídio";"PAF";"Mata Grande";"Zona Rural"
"1056";"11/12/2021 ";"20";"Parda";"24";"Masculino";"Homicídio";"PAF";"Arapiraca";"Olho d Água dos Cazuzinhos"
"1057";"11/12/2021 ";"21";"NI";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Trapiche da Barra"
"1058";"11/12/2021 ";"22";"Preta";"26";"Masculino";"Homicídio";"PAF";"Zona Rural";"Maragogi"
"1059";"12/12/2021 ";"07";"NI";"44";"Masculino";"Homicídio";"PAF";"Zona Rural";"Penedo"
"1060";"12/12/2021 ";"18";"NI";"17";"Masculino";"Homicídio";"PAF";"Zona Rural";"Maragogi"
"1061";"12/12/2021 ";"18";"Parda";"33";"Feminino";"Homicídio";"BRANCA";"Cajueiro";"Centro"
"1062";"13/12/2021 ";"00";"NI";"26";"Masculino";"Homicídio";"PAF";"São Luís do Quitunde";"Zona Rural"
"1063";"13/12/2021 ";"23";"Parda";"18";"Masculino";"Homicídio";"PAF";"Maceió";"Vergel do Lago"
"1064";"14/12/2021 ";"01";"Parda";"16";"Masculino";"Homicídio";"BRANCA";"Murici";"Centro"
"1065";"15/12/2021 ";"23";"NI";"61";"Masculino";"Homicídio";"BRANCA";"Marechal Deodoro";"Zona Rural"
"1066";"16/12/2021 ";"06";"Preta";"";"Masculino";"Homicídio";"NI";"Maceió";"Cidade Universitária"
"1067";"17/12/2021 ";"02";"NI";"68";"Feminino";"Homicídio";"BRANCA";"Major Isidoro";"Centro"
"1068";"17/12/2021 ";"02";"Preta";"16";"Masculino";"Homicídio";"PAF";"Campo Alegre";"Luziápolis"
"1069";"17/12/2021 ";"13";"Preta";"36";"Masculino";"Homicídio";"PAF";"Zona Rural";"Maragogi"
"1070";"17/12/2021 ";"22";"Parda";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Clima Bom"
"1071";"17/12/2021 ";"22";"Parda";"21";"Feminino";"Homicídio";"PAF";"Maceió";"Clima Bom"
"1072";"17/12/2021 ";"23";"Parda";"34";"Masculino";"Homicídio";"PAF";"Água Branca";"Zona Rural"
"1073";"17/12/2021 ";"23";"Parda";"25";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Vergel do Lago"
"1074";"18/12/2021 ";"01";"NI";"41";"Masculino";"Homicídio";"PAF";"Maceió";"Guaxuma"
"1075";"18/12/2021 ";"17";"Parda";"22";"Feminino";"Feminicídio";"PAF";"Zona Rural";"Canapi"
"1076";"18/12/2021 ";"22";"Branca";"23";"Masculino";"Homicídio";"PAF";"Coruripe";"Pindorama"
"1077";"19/12/2021 ";"03";"Parda";"21";"Masculino";"Homicídio";"ESPANCAMEN";"São Sebastião";"Zona Rural"
"1078";"19/12/2021 ";"03";"Branca";"39";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Sagrada Família"
"1079";"19/12/2021 ";"06";"Parda";"21";"Masculino";"Homicídio";"PAF";"Arapiraca";"Bom Sucesso"
"1080";"19/12/2021 ";"07";"NI";"39";"Masculino";"Homicídio";"BRANCA";"Novo Lino";"Centro"
"1081";"19/12/2021 ";"14";"Parda";"25";"Masculino";"Homicídio";"PAF";"São José da Tapera";"Zona Rural"
"1082";"20/12/2021 ";"06";"Preta";"29";"Masculino";"Homicídio";"BRANCA";"Zona Rural";"Craíbas"
"1083";"20/12/2021 ";"06";"Parda";"24";"Feminino";"Feminicídio";"BRANCA";"Palmeira dos Índios";"Zona Rural"
"1084";"20/12/2021 ";"10";"Parda";"34";"Masculino";"Homicídio";"BRANCA";"Zona Rural";"Penedo"
"1085";"21/12/2021 ";"05";"Parda";"19";"Masculino";"Resistência com Resultado Morte";"NI";"Marechal Deodoro";"Zona Rural"
"1086";"21/12/2021 ";"05";"Parda";"48";"Masculino";"Homicídio";"OUTROS";"Zona Rural";"Flexeiras"
"1087";"21/12/2021 ";"14";"Parda";"24";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"1088";"21/12/2021 ";"16";"Parda";"47";"Masculino";"Homicídio";"PAF";"Arapiraca";"Batingas"
"1089";"22/12/2021 ";"09";"Parda";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"1090";"22/12/2021 ";"18";"Parda";"";"Masculino";"Homicídio";"NI";"Zona Rural";"Maragogi"
"1091";"22/12/2021 ";"18";"Branca";"39";"Masculino";"Homicídio";"PAF";"Porto Real do Colégio";"Zona Rural"
"1092";"22/12/2021 ";"23";"Parda";"24";"Masculino";"Homicídio";"PAF";"Arapiraca";"Ouro Preto"
"1093";"23/12/2021 ";"07";"Parda";"48";"Masculino";"Homicídio";"PAF";"Zona Rural";"Inhapi"
"1094";"23/12/2021 ";"21";"Parda";"19";"Masculino";"Homicídio";"PAF";"Lagoa da Canoa";"Centro"
"1095";"24/12/2021 ";"19";"Parda";"41";"Feminino";"Homicídio";"BRANCA";"Jaramataia";"Zona Rural"
"1096";"24/12/2021 ";"23";"Parda";"45";"Feminino";"Homicídio";"PAF";"Zona Rural";"Taquarana"
"1097";"24/12/2021 ";"23";"Parda";"26";"Masculino";"Homicídio";"PAF";"Zona Rural";"Taquarana"
"1098";"25/12/2021 ";"01";"Preta";"30";"Feminino";"Homicídio";"BRANCA";"Rio Largo";"Tabuleiro do Pinto"
"1099";"25/12/2021 ";"02";"Parda";"23";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Centro"
"1100";"25/12/2021 ";"03";"Parda";"28";"Masculino";"Homicídio";"BRANCA";"Maceió";"Benedito Bentes"
"1101";"25/12/2021 ";"11";"Preta";"26";"Masculino";"Homicídio";"BRANCA";"Zona Rural";"Capela"
"1102";"25/12/2021 ";"18";"Parda";"27";"Masculino";"Homicídio";"PAF";"Rio Largo";"Mata do Rolo"
"1103";"25/12/2021 ";"18";"Parda";"30";"Masculino";"Homicídio";"NI";"Santa Luzia do Norte";"Centro"
"1104";"25/12/2021 ";"20";"Branca";"29";"Masculino";"Homicídio";"BRANCA";"Zona Rural";"Anadia"
"1105";"25/12/2021 ";"20";"Branca";"25";"Masculino";"Homicídio";"PAF";"São Miguel dos Campos";"Centro"
"1106";"26/12/2021 ";"06";"Parda";"50";"Masculino";"Homicídio";"PAF";"Arapiraca";"Canafístula"
"1107";"26/12/2021 ";"11";"Preta";"29";"Masculino";"Homicídio";"PAF";"Maceió";"Feitosa"
"1108";"26/12/2021 ";"17";"Parda";"24";"Masculino";"Homicídio";"BRANCA";"Girau do Ponciano";"Centro"
"1109";"27/12/2021 ";"04";"Parda";"17";"Masculino";"Homicídio";"PAF";"Zona Rural";"Igaci"
"1110";"27/12/2021 ";"07";"Parda";"39";"Masculino";"Homicídio";"ESPANCAMEN";"Piaçabuçu";"Centro"
"1111";"27/12/2021 ";"19";"Parda";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"1112";"27/12/2021 ";"23";"Parda";"21";"Masculino";"Homicídio";"PAF";"Zona Rural";"Maragogi"
"1113";"28/12/2021 ";"13";"Parda";"35";"Masculino";"Homicídio";"NI";"Igaci";"Centro"
"1114";"28/12/2021 ";"17";"Branca";"29";"Masculino";"Homicídio";"PAF";"Feira Grande";"Zona Rural"
"1115";"28/12/2021 ";"23";"Preta";"48";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Feitosa"
"1116";"30/12/2021 ";"10";"Parda";"33";"Masculino";"Resistência com Resultado Morte";"PAF";"Arapiraca";"Massaranduba"
"1117";"30/12/2021 ";"19";"Parda";"57";"Masculino";"Homicídio";"PAF";"Zona Rural";"Penedo"
"1118";"30/12/2021 ";"19";"Parda";"36";"Masculino";"Homicídio";"PAF";"Maceió";"Santos Dumont"
